Name,Logo,City,Region,Continent,Link,LatLong
MONKS COFFEE ROASTERS,https://cdn.shopify.com/s/files/1/0424/3256/1312/files/monks-logo-white_100x.png?v=1593972702,Amsterdam,Netherlands,Europe,http://www.monkscoffee.nl/,"52.371221, 4.870181"
RUM BABA,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/62262976_2311599425721420_5018605062730022912_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=G0Cn_Rr2QrQAX_9kYwE&_nc_ht=scontent-lga3-2.xx&tp=6&oh=e630f101d3323d63198159b906c8abeb&oe=5FC68AB4,Amsterdam,Netherlands,Europe,http://www.rumbaba.nl/,"52.355818, 4.925758"
SCHUURMAN OOMKENS GRASSOTTI,https://whitelabelcoffee.nl/build/images/logo.png,Amsterdam,Netherlands,Europe,http://www.schuurmanoomkensgrassotti.nl/,"52.358225, 4.856584"
UNCOMMON,https://static1.squarespace.com/static/5e610e5e8a3a32751ff7ab7c/t/5f54cd8b6699dc5f7fc4367e/1603214738178/?format=1500w,Amsterdam,Netherlands,Europe,http://www.uncommonams.com/,"52.363276, 4.875196"
WHITE LABEL,https://whitelabelcoffee.nl/build/images/logo.png,Amsterdam,Netherlands,Europe,http://www.whitelabelcoffee.nl/,"52.370425, 4.851576"
LOT SIXTY ONE,https://perronxcoffee.nl/wp-content/uploads/2020/08/logolot-300x65.png,Den Haag,Netherlands,Europe,http://www.perronxcoffee.nl/,"52.077658, 4.305420"
SINGLE ESTATE COFFEE CAFê,https://www.singleestatecoffee.nl/wp-content/uploads/2019/06/sec-logo-gr.png,Den Haag,Netherlands,Europe,http://www.singleestatecoffee.nl/,"52.082528, 4.300046"
FIRST THINGS FIRST,https://www.firstthingsfirstnijmegen.nl/wp-content/uploads/2015/12/Logo-onder-x2.png,Nijmegen,Netherlands,Europe,http://www.firstthingsfirstnijmegen.nl/,"51.853843, 5.846311"
HOPPER,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c40.17.208.207a/167950_119774024757838_4019785_n.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=4AOF0I-yMAUAX_64JE4&_nc_ht=scontent-lga3-2.xx&oh=e1033635128d77bcd369cda4ce05c4cb&oe=5FC78313,Rotterdam,Netherlands,Europe,https://www.hopper-coffee.nl/,"51.916500, 4.480295"
Manhattan Coffee Roasters,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/26758092_598561530475509_1629410767140763432_o.png?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=f82K7bApjVAAX_K-kI9&_nc_ht=scontent-lga3-2.xx&oh=bbd12b7d5f0fbea16a5fb54d37432cbd&oe=5FC7242B,Rotterdam,Netherlands,Europe,https://www.manhattancoffeeroasters.com/,"51.929392, 4.418061"
PICKNICK,https://static1.squarespace.com/static/5803db3115d5db9c8627e0a6/t/5b16ae1c1ae6cfbba8e0666e/1602771290601/?format=1500w,Rotterdam,Netherlands,Europe,http://www.picknickrotterdam.nl/,"51.922082, 4.489430"
Schot,https://schotkoffie.nl/wp-content/uploads/2015/11/schot-logo.gif,Rotterdam,Netherlands,Europe,http://www.schotkoffie.nl/,"51.914526, 4.444356"
STIELMAN,https://cdn.shopify.com/s/files/1/0035/8101/8212/files/MMBK-HEADERLOGO-02-01_360x.png?v=1547631194,Rotterdam,Netherlands,Europe,http://www.manmetbrilkoffie.nl/,"51.930437, 4.474131"
OH?J COFFEE ROASTING,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-8/18671706_655623924626472_1561466647945886157_o.jpg?_nc_cat=107&ccb=2&_nc_sid=6e5ad9&_nc_ohc=uDTMorLRbD8AX84Vepe&_nc_ht=scontent-lga3-2.xx&oh=09d00db7c121941edded6753a2c14b77&oe=5FC6372B,Utrecht,Netherlands,Europe,https://www.facebook.com/ohojcoffee/,"52.076333, 5.114052"
Ristretto Coffee,https://ristrettocoffee.com/wp-content/uploads/2018/09/cropped-ristretto_logo-1.png,Banbridge,Northern Ireland,Europe,http://ristrettocoffee.com/,"54.351909, -6.292172"
Bailies Coffee,https://cdn.shopify.com/s/files/1/0372/3985/t/10/assets/logo.png?v=7306234383003493759,Belfast,Northern Ireland,Europe,http://www.bailiescoffee.com/,"54.569484, -5.983613"
Boden Park Coffee Company,https://bodenparkcoffeeco.com/wp-content/uploads/2020/07/bcr-logo.jpg,Belfast,Northern Ireland,Europe,http://www.bodenparkcoffeeco.com/,"54.601386, -5.940323"
Gold Box Coffee,https://www.goldboxroastery.com/assets/img/gbr-badge.svg,Newcastle,Northern Ireland,Europe,http://www.goldboxroastery.co.uk/,"54.966291, -1.619960"
Ouseburn Coffee Co,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/1779241_473838169409735_1038723242_n.jpg?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=td6japKY1QMAX_fSAQJ&_nc_ht=scontent-lga3-2.xx&oh=76f95ececc83a3a98225758e6ecca742&oe=5FC5CEDD,Newcastle,Northern Ireland,Europe,https://www.ouseburncoffee.co.uk/,"54.994796, -1.605844"
Pink Lane Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/70455796_2400368436706462_4843799459991126016_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=RoA_O1oySK8AX8IOaIy&_nc_ht=scontent-lga3-2.xx&oh=3408524a45490208571f25c1189676f5&oe=5FC6EE50,Newcastle,Northern Ireland,Europe,https://www.pinklanecoffee.co.uk/,"54.969495, -1.618159"
Collaborative Coffee Source,https://static1.squarespace.com/static/5a7874cabe42d6cd6a7dca35/t/5a7a0c46e2c48358c69681d1/1596145811889/?format=1500w,Oslo,Norway,Europe,http://www.collaborativecoffeesource.com/,"59.898725, 10.797429"
Solberg and Hansen,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/117996008_3194616320614145_855046890552686855_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=rFFtB4zSBowAX8_0zaz&_nc_ht=scontent-lga3-2.xx&tp=6&oh=4fe36d8b4872a144c0e62025502a6a37&oe=5FC799EF,Oslo,Norway,Europe,http://www.sh.no/,"59.896967, 10.800375"
SUPREME ROASTWORKS,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/16487804_10155183042340757_5436814658067900576_o.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=yjL9Zc3gwMkAX9NAIgQ&_nc_ht=scontent-lga3-2.xx&tp=6&oh=78fa29aa1e417c766387d444289e2364&oe=5FC74EC0,Oslo,Norway,Europe,http://www.srw.no/,"59.928055, 10.759286"
Tim Wendelboe,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/21558889_1894642380551935_8125833806321416628_n.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Rd59ZRfxNVUAX_VhVoe&_nc_ht=scontent-lga3-2.xx&oh=d280f31c9ee97fae4d126480d3681b04&oe=5FC5F160,Oslo,Norway,Europe,http://timwendelboe.no/,"59.923381, 10.755686"
Audun,https://auduncoffee.com/wp-content/uploads/2020/07/2020-07-05_logo-kawa-auduncoffee2-500x200.jpg,Bydgoszcz,Poland,Europe,http://auduncoffee.com/,"53.129887, 18.002085"
HAYB,https://haybcoffee.pl/wp-content/uploads/2018/07/hayb.png,Warsaw,Poland,Europe,http://www.haybcoffee.pl/,"52.194850, 20.924013"
COPENHAGEN COFFEE LAB ESCOLA GERAIS ,https://copenhagencoffeelab.com/wp-content/uploads/2018/10/ccl_logo.svg,Lisbon,Portugal,Europe,http://copenhagencoffeelab.com/,"38.713517, -9.128642"
F†brica Coffee Roasters,https://fabricacoffeeroasters.com/wp-content/uploads/2019/10/logo-black.png,Lisbon,Portugal,Europe,http://www.fabricacoffeeroasters.com/,"38.709363, -9.143656"
SENZU,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/116427844_2661818097365767_6914095176122206481_n.jpg?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=o_d7IULHSmkAX_L-fR4&_nc_ht=scontent-lga3-2.xx&oh=9043099f4568e739836f88b32be728f0&oe=5FC6AF86,Porto,Portugal,Europe,https://www.senzucoffee.com/,"41.144714, -8.604771"
Sloane,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/s960x960/14682004_673619209468122_7856846726758445450_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=0-cIfPX_5ccAX8VVxq7&_nc_ht=scontent-lga3-2.xx&tp=7&oh=74b42ad919c59b630d59b21c86630ac4&oe=5FC5E9D6,Bucharest,Romania,Europe,https://sloanecoffee.com/,"44.406218, 26.088292"
Meron,https://www.shop.meron.coffee/skin/frontend/blugento/default/images/var_page_brand_logo.png,Cluj-Napoca,Romania,Europe,http://www.meron.coffee/,"46.768381, 23.589240"
ABC COFFEE ROASTERS,http://www.abc-roasters.com/local/templates/vjs_cofe/i/ABC_2px.svg,Moscow,Russia,Europe,http://www.abc-roasters.com/,"55.759047, 37.642248"
Kooperativ Chernyy,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/18425209_953483011459192_3821267089236054253_n.png?_nc_cat=109&ccb=2&_nc_sid=dbb9e7&_nc_ohc=lzv9GTLHts0AX-19uMI&_nc_ht=scontent-lga3-2.xx&oh=e58ed1e8c245dc459421e58f427aac5f&oe=5FC90748,Moscow,Russia,Europe,https://chernyi.coffee/,"55.760114, 37.651778"
Macbeans Coffee,https://pbs.twimg.com/profile_images/674961154461073408/edeKnEbk_400x400.jpg,Aberdeen,Scotland,Europe,https://www.macbeans.com/,"57.147097, -2.100247"
Glen Lyon Coffee,https://742220.smushcdn.com/1311500/wp-content/uploads/2019/06/Red-Stage-Logo-Black.png?lossy=1&strip=1&webp=1,Aberfeldy,Scotland,Europe,http://www.glenlyoncoffee.co.uk/,"56.622111, -3.859352"
Sacred Grounds Coffee Company,https://cdn.shopify.com/s/files/1/1132/1284/t/1/assets/logo.png?v=2886205182094527028,Arbroath,Scotland,Europe,http://sacred-grounds.coffee/,"56.565563, -2.588770"
Counterroast Coffee,https://www.counterroast.co.uk/s/misc/logo.png?t=1597004703,Clackmannanshire,Scotland,Europe,http://www.counterroast.co.uk/,"56.164862, -3.645078"
Artisan Roast,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/28619509_10155118241421109_2197589919950546517_o.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=GdHJg9XjolYAX_nOT6A&_nc_ht=scontent-lga3-2.xx&tp=6&oh=899bdfca39d8d27a8d3806c292c0845e&oe=5FC9A8C1,Edinburgh,Scotland,Europe,http://www.artisanroast.co.uk/,"55.957917, -3.188859"
Gordon St Coffee,https://cdn.shopify.com/s/files/1/0323/9070/9292/files/GSC_Logo_TrimmedGen-Black_180x.png?v=1590057685,Edinburgh,Scotland,Europe,http://www.gordonstcoffee.co.uk/,"55.951035, -3.190208"
Lowdown,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/42883548_2226974314206494_3396612999857831936_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=e0ALofNKjmoAX-LCNje&_nc_ht=scontent-lga3-2.xx&oh=f8104d8e944620d26200d7fee4ebf0a3&oe=5FC9678F,Edinburgh,Scotland,Europe,http://lowdown.coffee/,"55.953236, -3.197933"
Luckie Beans Coffee,https://images.squarespace-cdn.com/content/v1/554f742fe4b0e94d5db65f30/1436438015911-T2AWZIKV1SDQ73SR39IU/ke17ZwdGBToddI8pDm48kPiDXGvsflYyBJyQo1azq4aoCXeSvxnTEQmG4uwOsdIceAoHiyRoc52GMN5_2H8WpwThmSRcI1py6W7RkCODkNiWzV0pE_ENkG9GYVFdgY5cMgR9s4Gc--HvYZU6AQIxCw/image-asset.png?format=100w,Edinburgh,Scotland,Europe,https://www.luckiebeans.co.uk/,"55.945638, -3.218579"
Unorthodox,"https://static.wixstatic.com/media/2cbb7b_86668992210944f29c5935c5ca0a1de9~mv2.png/v1/fill/w_80,h_68,al_c,q_85,usm_0.66_1.00_0.01/Design.webp",Edinburgh,Scotland,Europe,http://www.unorthodoxroasters.co.uk/,"56.119087, -3.937862"
Green Bridge Organics,https://greenbridgeorganics.co.uk/wp-content/themes/greenbridge/images/GBO-Logo-S-Standard.png,Findhorn,Scotland,Europe,https://greenbridgeorganics.co.uk/,"57.653693, -3.593507"
Alfie & Co,https://cdn.shopify.com/s/files/1/2153/9933/files/Transparent_Alfie_Logo_XTRA_SML_280x@2x.png?v=1499438264,Glasgow,Scotland,Europe,https://alfiecoffee.co.uk/,"55.851321, -4.229416"
Artisan Roast,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/28619509_10155118241421109_2197589919950546517_o.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=GdHJg9XjolYAX_nOT6A&_nc_ht=scontent-lga3-2.xx&tp=6&oh=899bdfca39d8d27a8d3806c292c0845e&oe=5FC9A8C1,Glasgow,Scotland,Europe,http://www.artisanroast.co.uk/,"55.872257, -4.282246"
Dear Green Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/37243231_1859999064060473_3408479728208707584_n.png?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=etzqC50-_w8AX8iBwW6&_nc_ht=scontent-lga3-2.xx&oh=50a99d81432d18d839f6e8e02284dc57&oe=5FC9F13C,Glasgow,Scotland,Europe,https://www.deargreencoffee.com/,"55.856034, -4.237365"
Gordon St Coffee,https://cdn.shopify.com/s/files/1/0323/9070/9292/files/GSC_Logo_TrimmedGen-Black_180x.png?v=1590057685,Glasgow,Scotland,Europe,http://www.gordonstcoffee.co.uk/,"55.860395, -4.257590"
Luckie Beans Coffee,https://images.squarespace-cdn.com/content/v1/554f742fe4b0e94d5db65f30/1436438015911-T2AWZIKV1SDQ73SR39IU/ke17ZwdGBToddI8pDm48kPiDXGvsflYyBJyQo1azq4aoCXeSvxnTEQmG4uwOsdIceAoHiyRoc52GMN5_2H8WpwThmSRcI1py6W7RkCODkNiWzV0pE_ENkG9GYVFdgY5cMgR9s4Gc--HvYZU6AQIxCw/image-asset.png?format=100w,Glasgow,Scotland,Europe,https://www.luckiebeans.co.uk/,"55.945639, -3.218575"
Ovenbird Coffee,https://cdn.shopify.com/s/files/1/1941/7899/files/logomaker_600x200.png?v=1503175136,Glasgow,Scotland,Europe,http://www.ovenbird.co.uk/,"55.805332, -4.229038"
Papercup Coffee Company,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/120156554_1769838253154807_1369356346556890687_n.png?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=ozRVtmjPTH0AX9-I_OI&_nc_ht=scontent-lga3-2.xx&oh=7bc2455e2e7776702486229f9716952e&oe=5FC80560,Glasgow,Scotland,Europe,http://papercupcoffee.co.uk/,"55.875972, -4.282536"
Thomsons Coffee,https://cdn.shopify.com/s/files/1/0685/6483/files/logo_5c0e96d1-5e2b-44cf-ad38-7769c2a4d001_200x.png?v=1586242004,Glasgow,Scotland,Europe,http://www.thomsonscoffee.com/,"55.809961, -4.301756"
Modern Standard Coffee,https://i1.wp.com/modernstandardcoffee.co.uk/wp-content/uploads/2020/04/cropped-MSC.png?w=1274&ssl=1,Glenrothes,Scotland,Europe,http://www.modernstandardcoffee.com/,"56.178236, -3.202650"
Inverness Coffee Roasting Co,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/22552985_2016795105269429_2734949973328297651_o.jpg?_nc_cat=109&ccb=2&_nc_sid=dbb9e7&_nc_ohc=bZ9UTMtWBHQAX-c9zHl&_nc_ht=scontent-lga3-2.xx&tp=6&oh=b8a2ef5a359ec0ade1afbf83bd2cc443&oe=5FC8DA23,Inverness,Scotland,Europe,http://invernesscoffeeroasting.co.uk/,"57.480960, -4.228920"
Hinba Coffee,https://hinba.co.uk/wp-content/uploads/2019/06/iconwp.png,Isle of Seil,Scotland,Europe,http://www.hinba.co.uk/coffee-shop,"56.414806, -5.472411"
Steampunk Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/83994074_2696894917058690_4199844112674848768_o.jpg?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=Wdcy8NihFNgAX8CotAV&_nc_ht=scontent-lga3-2.xx&tp=6&oh=62d89af29eab24670c075691daba39bd&oe=5FC9B312,North Berwick,Scotland,Europe,http://www.steampunkcoffee.co.uk/,"56.058219, -2.718966"
Black,https://black.xyz/wp-content/themes/black/assets/img/logo-dark.svg,Bratislava,Slovakia,Europe,http://www.black.xyz/,"48.143575, 17.112194"
STOW,https://stow.emparta.si/wp-content/uploads/2017/07/logoBel_horizontal.png,Ljubljana,Slovenia,Europe,http://stow.si/,"46.046964, 14.504082"
HIDDEN CAFê,https://lh3.googleusercontent.com/-0Ygc1iEM87Y/AAAAAAAAAAI/AAAAAAAAAAA/zyRmKhDKWfI/s55-p-k-no-ns-nd/photo.jpg,Barcelona,Spain,Europe,http://www.hiddencafebcn.com/,"41.388312, 2.135867"
Nomad,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/53256804_2154196734673968_428808413846175744_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=fDdbXHHi8uIAX-HUNoL&_nc_ht=scontent-lga3-2.xx&tp=6&oh=ae5056680ddb7a4d6e28ac12f9cd0bb7&oe=5FC5D91A,Barcelona,Spain,Europe,http://nomadcoffee.es/,"41.382084, 2.166397"
ONNA,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/11012779_530498227114153_8232953828554507630_o.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=e9vlGXT6AhcAX-0mnPa&_nc_oc=AQkkS7vZLz3yXgk4hcf1MEyeIc9PtPR9QuJdYXwDGYqbUyRaL7ey2s4C9lmxbPBioQR7BxYM5vlU-BF6CvIZxf47&_nc_ht=scontent-lga3-2.xx&tp=6&oh=b21724b8a4f2cdb0021d39e2011cffa7&oe=5FC87766,Barcelona,Spain,Europe,http://onnacoffee.com/,"41.398096, 2.159669"
THREE MARKS,https://lh3.googleusercontent.com/-N4CX-6iJ_Rc/AAAAAAAAAAI/AAAAAAAAAAA/0SFcECIXutY/s55-p-k-no-ns-nd/photo.jpg,Barcelona,Spain,Europe,http://www.threemarkscoffee.com/,"41.397237, 2.183153"
HOLA COFFEE,http://hola.coffee/wp-content/uploads/2015/11/12229412_10207855931536731_1520046482_n2.gif,Madrid,Spain,Europe,http://hola.coffee/,"40.407017, -3.699082"
MISION CAFê,https://static1.squarespace.com/static/5a6a03acdc2b4af2ba08076b/t/5afc16ce6d2a73db38536c8a/1604096597775/?format=1500w,Madrid,Spain,Europe,http://www.mision.cafe/,"40.424238, -3.708762"
RANDALL COFFEE ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/16997755_899773286831693_1309626640151091437_n.jpg?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=_9Ga7sHFn9cAX81VT9w&_nc_ht=scontent-lga3-2.xx&oh=e12c9167056f39eb4e845861e2f65818&oe=5FC6F82A,Madrid,Spain,Europe,http://www.randallcoffee.com/,"40.434310, -3.708338"
Ruda Cafe,https://tienda.rudacafe.com/wp-content/uploads/2018/02/logo_ruda_footer_negro-100x100.png,Madrid,Spain,Europe,https://rudacafe.com/,"40.410437, -3.707999"
Coc¢ra,https://cdn.shopify.com/s/files/1/2577/0010/files/cocora-new-logo-yellow-clean_x96.png?v=1573687136,Mal†ga,Spain,Europe,http://www.cocoracoffee.es/,"36.708803, -4.516948"
Ineffable,https://ineffablecoffee.com/wp-content/uploads/2018/10/ineffable-logo-web.png,Sevilla,Spain,Europe,https://ineffablecoffee.com/,"37.288095, -5.914884"
TORCH COFFEE ROASTERS,https://static1.squarespace.com/static/59c3b4620abd0465552ca2fd/t/59d7a03e03596e8f2949fd3f/1603714192175/?format=1500w,Seville,Spain,Europe,https://www.torchcoffee.eu/,"37.381882, -5.995267"
Morgan,https://cdn.shopify.com/s/files/1/0007/5277/9379/files/morgon_logo_svart_v2_8c241b2f-2105-464d-9380-b7f4ca7404c6_390x.png?v=1544020781,Gothenburg,Sweden,Europe,http://www.morgoncoffeeroasters.com/,"57.707604, 11.950670"
Koppi,https://static1.squarespace.com/static/58975fd26a4963593a5ee7eb/t/5b4c29851ae6cf6f422924f9/1603287734864/?format=1500w,Helsingborg,Sweden,Europe,https://www.koppi.se/,"56.033213, 12.704233"
Drop Coffee,https://cdn.shopify.com/s/files/1/0235/7459/t/18/assets/logo.png?346,Stockholm,Sweden,Europe,http://www.dropcoffee.se/,"59.316904, 18.062773"
Birchbach,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/c308.309.883.883a/26173292_2060131010885040_5469378423287371487_o.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=9ZNZ_A32Ru0AX_p6HNV&_nc_ht=scontent-lga3-2.xx&oh=4a25704f1077b0a39d429b7c0c187391&oe=5FC61FBC,Zurich,Switzerland,Europe,https://www.birchbach.coffee/,"47.420772, 8.538255"
ONE LOVE ,https://onelove.ua/content/images/2/26630683705860.jpg,Kiev,Ukraine,Europe,http://onelove.ua/,"50.445398, 30.520304"
SVIT KAVY,https://svitkavy.com/static/svitkavy_shuup_theme/images/logo.0a8ce606ae7b.png,Lviv,Ukraine,Europe,https://svitkavy.com/uk/,"49.840437, 24.030688"
Two Dogs Coffee Company,"https://static.wixstatic.com/media/661fd0_55240d52d9fe4efe8b2f1ac79e6e9ea9~mv2.jpeg/v1/fill/w_108,h_101,al_c,q_80,usm_0.66_1.00_0.01/661fd0_55240d52d9fe4efe8b2f1ac79e6e9ea9~mv2.webp",Treorchy,Wales,Europe,http://www.twodogscoffeecompany.com/,"51.660192, -3.504404"
Coaltown Coffee,https://cdn.shopify.com/s/files/1/1116/2948/files/coaltown-coffee-logo-large_1000x183.png?v=1568887679,Ammanford,Wales,Europe,http://www.coaltowncoffee.co.uk/,"51.792049, -3.983717"
Ferrari's Coffee,https://cdn.shopify.com/s/files/1/0171/4834/6468/t/6/assets/logo.png?v=863412165087357049,Bridgend,Wales,Europe,http://www.ferrariscoffee.co.uk/,"51.531159, -3.403956"
Bridge Coffee,https://www.bridgecoffeeroasters.co.uk/app/themes/v1/images/bridge-logo.png,Cardiff,Wales,Europe,https://www.bridgecoffeeroasters.co.uk/,"51.629530, -3.230395"
Welsh Coffee Company,https://pbs.twimg.com/profile_images/2342584591/3psr1tgn5d0ko4fdiv7t_400x400.png,Glamorgan,Wales,Europe,http://www.welshcoffee.com/,"51.461610, -3.633097"
Poblado Coffi,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/107385104_1382708591921139_3136885930746727758_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=TtL9L48fuVYAX-bTxS8&_nc_ht=scontent-lga3-2.xx&oh=f3e9a4f48d3a43733847180da0b16ad6&oe=5FC74948,Nantlle,Wales,Europe,https://www.pobladocoffi.co.uk/,"53.056973, -4.226976"
Mug Run Coffee Roasting,https://static1.squarespace.com/static/5d1b9c6a8173cd000194646c/t/5f53c28958ec0849a0b239bb/1604053943935/?format=1500w,Rhyl,Wales,Europe,http://www.mug-run.com/,"53.314268, -3.491719"
Cupping Room,https://cdn.shopify.com/s/files/1/1509/5592/files/CRCR_500px_500x.png?v=1561098343,Hong Kong,China,Asia,http://www.cuppingroom.hk/,"22.283774, 114.148330"
Plat,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/21077454_102220977159986_5762731594955512922_n.jpg?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=732y9BOky0IAX8UEDlp&_nc_ht=scontent-lga3-2.xx&oh=bc4704a1389d37edf88ed25c0bcd8aed&oe=5FC54B65,Hong Kong,China,Asia,https://www.platcoffee.com/,"22.298134, 114.176756"
Greybox,http://www.roseonly.com.cn/upload/syspic_new/14817905253837055.jpg,Shanghai,China,Asia,http://www.greyboxcoffee.com/,"31.209932, 121.477379"
SUBKO,https://cdn.shopify.com/s/files/1/0308/0857/1963/files/header2_45a0c9af-c317-4e99-a7b0-d9aa529f2b53_300x300.png?v=1587910082,Mumbai,India,Asia,https://www.subko.coffee/,"19.053346, 72.829949"
Pigeonhole,https://pigeonhole.id/images/logo.png,Jakarta,Indonesia,Asia,http://pigeonhole.id/,"-6.271037, 106.751785"
Shiraz,https://shiraz-coffee.com/images/logo/shiraz-coffee-logo.svg?bc00e6a087,Shiraz,Iran,Asia,https://shiraz-coffee.com/,"29.624197, 52.539737"
Set,https://set-coffee.com/wp-content/themes/setCoffee_New_2020/assets/images/dark-logo.svg,Tehran,Iran,Asia,http://set-coffee.com/,"35.701286, 51.415154"
Cafelix,https://cafelix.co.il/wp-content/uploads/2017/08/cafelix_logo.png,Tel Aviv,Israel,Asia,https://cafelix.co.il/,"32.056594, 34.761278"
NAHAT,https://www.nahatcafe.com/wp-content/uploads/2020/09/Nahat-Coffee-Logo.png,Tel Aviv,Israel,Asia,https://www.nahatcafe.com/,"32.078334, 34.774496"
OBSCURA COFFEE ROASTERS,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/10157143_716278481727398_107416472_n.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=I8fDEvoEQvwAX_3Icbc&_nc_ht=scontent-lga3-2.xx&oh=18298cecbbc2a414f6ca0d4e464968e9&oe=5FC71D6D,Hiroshima,Japan,Asia,https://shop.obscura-coffee.com/,"34.392621, 132.457700"
% ARABICA HIGASHIYAMA,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/10661685_815799175106787_8195979508262661310_o.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=1vauVLv5FtoAX-v20tu&_nc_ht=scontent-lga3-2.xx&tp=6&oh=53e1b8943df87d0bf7485441703abf3e&oe=5FC77B0B,Kyoto,Japan,Asia,http://www.arabica.coffee/,"34.998622, 135.778290"
WEEKENDERS COFFEE,https://www.weekenderscoffee.com/image/logo.png,Kyoto,Japan,Asia,http://www.weekenderscoffee.com/,"35.006824, 135.764764"
Trunk,https://www.trunkcoffee.com/wp-content/themes/original/img/trunk-coffee_pc.png,Nagoya,Japan,Asia,http://www.trunkcoffee.com/,"35.174435, 136.915380"
LILO COFFEE ROASTERS,https://cdn.shopify.com/s/files/1/0061/9714/9751/files/logo_rounded_400x.png?v=1565188447,Osaka,Japan,Asia,https://coffee.liloinveve.com/,"34.674054, 135.498046"
Mel Coffee Roasters,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/12122878_756964651092327_542636977604676651_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=ng-Or9fsjEkAX-M1QOH&_nc_ht=scontent-lga3-2.xx&oh=ce731e4dc2e6d51e3da8c85827d60c34&oe=5FC6C04B,Osaka,Japan,Asia,https://melcoffee.stores.jp/,"34.676803, 135.495850"
Apollons Gold,http://apollons-gold.com/pics/logo.png,Tokyo,Japan,Asia,http://apollons-gold.com/,"35.738976, 139.670155"
